Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Year
CA-2022-168123,2022-03-05,2022-03-05,same day,JD-16060,Julia Dunbar,consumer,United States,Rochester,Minnesota,55901,central,OFF-ST-10000877,office supplies,storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0.0,57.5016,26.0,2022
CA-2022-161046,2022-03-05,2022-03-05,same day,CB-12535,Claudia Bergmann,corporate,United States,Southaven,Mississippi,38671,south,TEC-AC-10004571,technology,accessories,Logitech G700s Rechargeable Gaming Mouse,299.97,3,0.0,125.9874,41.99999999999999,2022
CA-2022-148642,2022-03-06,2022-03-12,standard class,DW-13540,Don Weiss,consumer,United States,Dallas,Texas,75220,central,OFF-AR-10000588,office supplies,art,Newell 345,63.488,4,0.2,4.7616,7.5,2022
CA-2022-148642,2022-03-06,2022-03-12,standard class,DW-13540,Don Weiss,consumer,United States,Dallas,Texas,75220,central,OFF-LA-10000134,office supplies,labels,Avery 511,4.928,2,0.2,1.7248,35.0,2022
CA-2022-168193,2022-03-06,2022-03-11,second class,RM-19750,Roland Murray,consumer,United States,New York City,New York,10011,east,OFF-PA-10002254,office supplies,paper,Xerox 1883,26.38,1,0.0,12.1348,46.0,2022
CA-2022-168193,2022-03-06,2022-03-11,second class,RM-19750,Roland Murray,consumer,United States,New York City,New York,10011,east,FUR-FU-10002554,furniture,furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,0.0,16.5531,23.0,2022
CA-2022-167640,2022-03-06,2022-03-10,standard class,FC-14245,Frank Carlisle,home office,United States,San Francisco,California,94109,west,OFF-AR-10003158,office supplies,art,Fluorescent Highlighters by Dixon,23.88,6,0.0,8.1192,34.0,2022
CA-2022-167640,2022-03-06,2022-03-10,standard class,FC-14245,Frank Carlisle,home office,United States,San Francisco,California,94109,west,OFF-LA-10004559,office supplies,labels,Avery 49,11.52,4,0.0,5.6448,49.00000000000001,2022
CA-2022-167640,2022-03-06,2022-03-10,standard class,FC-14245,Frank Carlisle,home office,United States,San Francisco,California,94109,west,OFF-PA-10001033,office supplies,paper,Xerox 1893,286.93,7,0.0,140.5957,49.0,2022
CA-2022-125101,2022-03-06,2022-03-10,second class,SH-19975,Sally Hughsby,corporate,United States,San Francisco,California,94109,west,OFF-ST-10000675,office supplies,storage,"File Shuttle II and Handi-File, Black",67.78,2,0.0,16.945,25.0,2022
CA-2022-167640,2022-03-06,2022-03-10,standard class,FC-14245,Frank Carlisle,home office,United States,San Francisco,California,94109,west,TEC-PH-10001336,technology,phones,Digium D40 VoIP phone,206.384,2,0.2,23.2182,11.25,2022
US-2022-119039,2022-03-06,2022-03-10,standard class,BF-11170,Ben Ferrer,home office,United States,San Francisco,California,94109,west,OFF-BI-10004182,office supplies,binders,Economy Binders,14.976,9,0.2,5.4288,36.25,2022
CA-2022-136672,2022-03-07,2022-03-12,standard class,MG-17890,Michael Granlund,home office,United States,Clinton,Maryland,20735,east,TEC-AC-10004510,technology,accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,10.0,2022
CA-2022-110884,2022-03-07,2022-03-12,standard class,SH-20395,Shahid Hopkins,consumer,United States,New York City,New York,10035,east,OFF-BI-10003669,office supplies,binders,3M Organizer Strips,25.92,6,0.2,9.072,34.99999999999999,2022
CA-2022-110884,2022-03-07,2022-03-12,standard class,SH-20395,Shahid Hopkins,consumer,United States,New York City,New York,10035,east,OFF-LA-10003510,office supplies,labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3,0.0,42.1314,46.0,2022
CA-2022-104080,2022-03-08,2022-03-15,standard class,AH-10210,Alan Hwang,consumer,United States,Anaheim,California,92804,west,OFF-AR-10001972,office supplies,art,Newell 323,3.36,2,0.0,0.8736,26.0,2022
CA-2022-155698,2022-03-08,2022-03-11,first class,VB-21745,Victoria Brennan,corporate,United States,Columbus,Georgia,31907,south,OFF-LA-10001158,office supplies,labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,48.00000000000001,2022
CA-2022-104080,2022-03-08,2022-03-15,standard class,AH-10210,Alan Hwang,consumer,United States,Anaheim,California,92804,west,OFF-BI-10003876,office supplies,binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2,37.50000000000001,2022
CA-2022-155698,2022-03-08,2022-03-11,first class,VB-21745,Victoria Brennan,corporate,United States,Columbus,Georgia,31907,south,OFF-AP-10001124,office supplies,appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384,26.0,2022
CA-2022-147354,2022-03-09,2022-03-13,standard class,KB-16315,Karl Braun,consumer,United States,Los Angeles,California,90008,west,OFF-BI-10003910,office supplies,binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,9.6375,31.25,2022
CA-2022-147354,2022-03-09,2022-03-13,standard class,KB-16315,Karl Braun,consumer,United States,Los Angeles,California,90008,west,TEC-CO-10000971,technology,copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998,12.5,2022
CA-2022-102834,2022-03-09,2022-03-13,standard class,LW-16990,Lindsay Williams,corporate,United States,San Francisco,California,94110,west,TEC-AC-10001908,technology,accessories,Logitech Wireless Headset h800,199.98,2,0.0,69.993,35.0,2022
CA-2022-132290,2022-03-10,2022-03-14,standard class,MD-17350,Maribeth Dona,consumer,United States,Dallas,Texas,75217,central,FUR-TA-10002228,furniture,tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472,-18.57142857142857,2022
CA-2022-155824,2022-03-10,2022-03-15,standard class,KS-16300,Karen Seio,corporate,United States,Raleigh,North Carolina,27604,south,OFF-AP-10000390,office supplies,appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.2,3.6588,7.5,2022
CA-2022-144638,2022-03-10,2022-03-14,standard class,MH-18115,Mick Hernandez,home office,United States,Chester,Pennsylvania,19013,east,TEC-PH-10000149,technology,phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379,-23.33333333333333,2022
CA-2022-140494,2022-03-10,2022-03-15,second class,CM-11815,Candace McMahon,corporate,United States,San Francisco,California,94109,west,TEC-AC-10004568,technology,accessories,Maxell LTO Ultrium - 800 GB,111.96,4,0.0,21.2724,19.000000000000004,2022
CA-2022-130967,2022-03-10,2022-03-16,standard class,EB-13870,Emily Burns,consumer,United States,Philadelphia,Pennsylvania,19140,east,TEC-PH-10004896,technology,phones,Nokia Lumia 521 (T-Mobile),53.982,3,0.4,-10.7964,-20.0,2022
CA-2022-144638,2022-03-10,2022-03-14,standard class,MH-18115,Mick Hernandez,home office,United States,Chester,Pennsylvania,19013,east,FUR-FU-10003535,furniture,furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,26.25,2022
CA-2022-144638,2022-03-10,2022-03-14,standard class,MH-18115,Mick Hernandez,home office,United States,Chester,Pennsylvania,19013,east,FUR-FU-10003724,furniture,furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,7.5,2022
CA-2022-155824,2022-03-10,2022-03-15,standard class,KS-16300,Karen Seio,corporate,United States,Raleigh,North Carolina,27604,south,OFF-BI-10000014,office supplies,binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372,-76.66666666666666,2022
CA-2022-144638,2022-03-10,2022-03-14,standard class,MH-18115,Mick Hernandez,home office,United States,Chester,Pennsylvania,19013,east,OFF-AR-10003958,office supplies,art,Newell 337,5.248,2,0.2,0.5904,11.25,2022
US-2022-141558,2022-03-11,2022-03-16,standard class,MH-17290,Marc Harrigan,home office,United States,Philadelphia,Pennsylvania,19140,east,OFF-BI-10002794,office supplies,binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,-70.0,2022
US-2022-141558,2022-03-11,2022-03-16,standard class,MH-17290,Marc Harrigan,home office,United States,Philadelphia,Pennsylvania,19140,east,FUR-TA-10004086,furniture,tables,KI Adjustable-Height Table,154.764,3,0.4,-46.4292,-30.0,2022
US-2022-141558,2022-03-11,2022-03-16,standard class,MH-17290,Marc Harrigan,home office,United States,Philadelphia,Pennsylvania,19140,east,OFF-ST-10004946,office supplies,storage,Desktop 3-Pocket Hot File,43.28,1,0.2,3.246,7.5,2022
US-2022-133081,2022-03-11,2022-03-15,standard class,PV-18985,Paul Van Hugh,home office,United States,Cambridge,Massachusetts,2138,east,FUR-FU-10001379,furniture,furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568,44.0,2022
US-2022-133081,2022-03-11,2022-03-15,standard class,PV-18985,Paul Van Hugh,home office,United States,Cambridge,Massachusetts,2138,east,TEC-AC-10001772,technology,accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132,38.99999999999999,2022
US-2022-141558,2022-03-11,2022-03-16,standard class,MH-17290,Marc Harrigan,home office,United States,Philadelphia,Pennsylvania,19140,east,TEC-PH-10002555,technology,phones,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.265,-23.33333333333333,2022
CA-2022-116288,2022-03-12,2022-03-17,standard class,BS-11380,Bill Stewart,corporate,United States,San Francisco,California,94122,west,OFF-ST-10000736,office supplies,storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,4.0,2022
CA-2022-152786,2022-03-12,2022-03-17,standard class,GA-14725,Guy Armstrong,consumer,United States,Rogers,Arkansas,72756,south,OFF-BI-10000829,office supplies,binders,Avery Non-Stick Binders,40.41,9,0.0,18.5886,46.0,2022
CA-2022-159352,2022-03-12,2022-03-17,standard class,KB-16585,Ken Black,corporate,United States,Lowell,Massachusetts,1852,east,TEC-PH-10004700,technology,phones,PowerGen Dual USB Car Charger,69.93,7,0.0,32.1678,46.0,2022
US-2022-146906,2022-03-13,2022-03-17,standard class,MT-17815,Meg Tillman,consumer,United States,New York City,New York,10011,east,TEC-PH-10001809,technology,phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,74.975,25.0,2022
CA-2022-166296,2022-03-13,2022-03-19,standard class,KF-16285,Karen Ferguson,home office,United States,Manteca,California,95336,west,OFF-PA-10004359,office supplies,paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,48.00000000000001,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,OFF-AR-10000799,office supplies,art,Col-Erase Pencils with Erasers,19.456,4,0.2,2.1888,11.25,2022
CA-2022-107713,2022-03-13,2022-03-17,standard class,JB-16000,Joy Bell-,consumer,United States,Columbia,Maryland,21044,east,OFF-BI-10002026,office supplies,binders,Avery Arch Ring Binders,174.3,3,0.0,81.921,47.0,2022
CA-2022-153843,2022-03-13,2022-03-15,first class,SC-20380,Shahid Collister,consumer,United States,Fairfield,Connecticut,6824,east,OFF-AP-10001564,office supplies,appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0.0,120.9416,26.0,2022
CA-2022-106859,2022-03-13,2022-03-18,second class,BF-11215,Benjamin Farhat,home office,United States,Albuquerque,New Mexico,87105,west,OFF-PA-10001534,office supplies,paper,Xerox 230,45.36,7,0.0,21.7728,48.0,2022
CA-2022-106859,2022-03-13,2022-03-18,second class,BF-11215,Benjamin Farhat,home office,United States,Albuquerque,New Mexico,87105,west,TEC-PH-10004531,technology,phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.2576,35.0,2022
CA-2022-106859,2022-03-13,2022-03-18,second class,BF-11215,Benjamin Farhat,home office,United States,Albuquerque,New Mexico,87105,west,OFF-PA-10001815,office supplies,paper,Xerox 1885,288.24,6,0.0,138.3552,48.0,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,TEC-MA-10002109,technology,machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994,4.285714285714286,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,TEC-PH-10001527,technology,phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015,-21.25,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,OFF-PA-10001934,office supplies,paper,Xerox 1993,15.552,3,0.2,5.6376,36.25,2022
CA-2022-106859,2022-03-13,2022-03-18,second class,BF-11215,Benjamin Farhat,home office,United States,Albuquerque,New Mexico,87105,west,TEC-AC-10004001,technology,accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,0.0,88.1295,41.0,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,TEC-CO-10001449,technology,copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,35.0,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,FUR-CH-10003606,furniture,chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648,-2.857142857142857,2022
CA-2022-157966,2022-03-13,2022-03-13,same day,SU-20665,Stephanie Ulpright,home office,United States,Chicago,Illinois,60610,central,OFF-AR-10003338,office supplies,art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86,6.25,2022
CA-2022-106859,2022-03-13,2022-03-18,second class,BF-11215,Benjamin Farhat,home office,United States,Albuquerque,New Mexico,87105,west,OFF-ST-10000615,office supplies,storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8,0.0,25.424,28.000000000000004,2022
CA-2022-153843,2022-03-13,2022-03-15,first class,SC-20380,Shahid Collister,consumer,United States,Fairfield,Connecticut,6824,east,OFF-PA-10003673,office supplies,paper,Strathmore Photo Mount Cards,27.12,4,0.0,12.4752,46.0,2022
CA-2022-153843,2022-03-13,2022-03-15,first class,SC-20380,Shahid Collister,consumer,United States,Fairfield,Connecticut,6824,east,OFF-BI-10002353,office supplies,binders,GBC VeloBind Cover Sets,30.88,2,0.0,15.44,50.0,2022
CA-2022-162474,2022-03-13,2022-03-16,first class,FH-14275,Frank Hawley,corporate,United States,Aurora,Illinois,60505,central,TEC-PH-10004700,technology,phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974,32.5,2022
CA-2022-114370,2022-03-14,2022-03-17,second class,BN-11470,Brad Norvell,corporate,United States,Chicago,Illinois,60623,central,TEC-PH-10000213,technology,phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,10.0,2022
US-2022-101539,2022-03-16,2022-03-18,second class,VM-21685,Valerie Mitchum,home office,United States,Seattle,Washington,98105,west,TEC-PH-10004165,technology,phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,7.5,2022
CA-2022-161172,2022-03-16,2022-03-16,same day,SP-20920,Susan Pistek,consumer,United States,Columbus,Ohio,43229,east,TEC-AC-10004571,technology,accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956,27.500000000000004,2022
CA-2022-161172,2022-03-16,2022-03-16,same day,SP-20920,Susan Pistek,consumer,United States,Columbus,Ohio,43229,east,OFF-ST-10000675,office supplies,storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,6.25,2022
CA-2022-161172,2022-03-16,2022-03-16,same day,SP-20920,Susan Pistek,consumer,United States,Columbus,Ohio,43229,east,TEC-PH-10004348,technology,phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,-7.396,-16.666666666666668,2022
CA-2022-161172,2022-03-16,2022-03-16,same day,SP-20920,Susan Pistek,consumer,United States,Columbus,Ohio,43229,east,FUR-FU-10003424,furniture,furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,15.0,2022
US-2022-101539,2022-03-16,2022-03-18,second class,VM-21685,Valerie Mitchum,home office,United States,Seattle,Washington,98105,west,OFF-PA-10001972,office supplies,paper,Xerox 214,6.48,1,0.0,3.1104,47.99999999999999,2022
CA-2022-161172,2022-03-16,2022-03-16,same day,SP-20920,Susan Pistek,consumer,United States,Columbus,Ohio,43229,east,OFF-BI-10004654,office supplies,binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,-3.462,-66.66666666666667,2022
CA-2022-152135,2022-03-16,2022-03-18,second class,MG-17650,Matthew Grinstein,home office,United States,Lakewood,Ohio,44107,east,TEC-PH-10003505,technology,phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,-18.333333333333336,2022
US-2022-101539,2022-03-16,2022-03-18,second class,VM-21685,Valerie Mitchum,home office,United States,Seattle,Washington,98105,west,OFF-ST-10004180,office supplies,storage,Safco Commercial Shelving,46.51,1,0.0,1.8604,4.0,2022
CA-2022-129294,2022-03-16,2022-03-21,standard class,KD-16615,Ken Dana,corporate,United States,Los Angeles,California,90032,west,OFF-AP-10001154,office supplies,appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0.0,54.8613,39.0,2022
CA-2022-129294,2022-03-16,2022-03-21,standard class,KD-16615,Ken Dana,corporate,United States,Los Angeles,California,90032,west,OFF-BI-10001757,office supplies,binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,35.0,2022
CA-2022-129294,2022-03-16,2022-03-21,standard class,KD-16615,Ken Dana,corporate,United States,Los Angeles,California,90032,west,OFF-ST-10002615,office supplies,storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,26.0,2022
CA-2022-129294,2022-03-16,2022-03-21,standard class,KD-16615,Ken Dana,corporate,United States,Los Angeles,California,90032,west,OFF-BI-10004236,office supplies,binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,32.5,2022
CA-2022-142867,2022-03-17,2022-03-21,standard class,PO-19180,Philisse Overcash,home office,United States,Houston,Texas,77095,central,OFF-PA-10004610,office supplies,paper,Xerox 1900,10.272,3,0.2,3.21,31.25,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,TEC-AC-10002399,technology,accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,0.0,18.2592,32.0,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,OFF-BI-10000605,office supplies,binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,33.75,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,OFF-LA-10004093,office supplies,labels,Avery 486,7.31,1,0.0,3.4357,47.0,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,OFF-AR-10001683,office supplies,art,Lumber Crayons,59.1,6,0.0,22.458,37.99999999999999,2022
CA-2022-129567,2022-03-17,2022-03-21,second class,CL-12565,Clay Ludtke,consumer,United States,Lancaster,California,93534,west,OFF-BI-10000014,office supplies,binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,33.75,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,TEC-PH-10000149,technology,phones,Cisco SPA525G2 IP Phone - Wireless,119.7,6,0.0,31.122,26.0,2022
US-2022-129224,2022-03-17,2022-03-23,standard class,AS-10630,Ann Steele,home office,United States,Knoxville,Tennessee,37918,south,OFF-LA-10003190,office supplies,labels,Avery 474,4.608,2,0.2,1.6704,36.25000000000001,2022
CA-2022-142867,2022-03-17,2022-03-21,standard class,PO-19180,Philisse Overcash,home office,United States,Houston,Texas,77095,central,OFF-BI-10003166,office supplies,binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,-160.0,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,OFF-LA-10000081,office supplies,labels,Avery 496,18.75,5,0.0,9.0,48.0,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,TEC-AC-10003038,technology,accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,8,0.0,13.604,19.0,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,OFF-ST-10003455,office supplies,storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.0978,26.0,2022
CA-2022-140949,2022-03-17,2022-03-22,second class,DB-13405,Denny Blanton,consumer,United States,New York City,New York,10011,east,OFF-ST-10000344,office supplies,storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,8,0.0,27.9344,26.0,2022
CA-2022-162075,2022-03-18,2022-03-24,standard class,TT-21220,Thomas Thornton,consumer,United States,Houston,Texas,77041,central,TEC-PH-10001557,technology,phones,Pyle PMP37LED,537.544,7,0.2,47.0351,8.75,2022
CA-2022-148145,2022-03-18,2022-03-23,standard class,SW-20275,Scott Williamson,consumer,United States,Seattle,Washington,98115,west,OFF-AR-10003752,office supplies,art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0.0,21.252,46.0,2022
US-2022-119438,2022-03-18,2022-03-23,standard class,CD-11980,Carol Darley,consumer,United States,Tyler,Texas,75701,central,FUR-FU-10003553,furniture,furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,-50.0,2022
US-2022-119438,2022-03-18,2022-03-23,standard class,CD-11980,Carol Darley,consumer,United States,Tyler,Texas,75701,central,TEC-AC-10003614,technology,accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201,16.25,2022
US-2022-119438,2022-03-18,2022-03-23,standard class,CD-11980,Carol Darley,consumer,United States,Tyler,Texas,75701,central,OFF-AP-10000804,office supplies,appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392,-275.0,2022
CA-2022-122007,2022-03-18,2022-03-20,second class,JK-15325,Jason Klamczynski,corporate,United States,Los Angeles,California,90032,west,OFF-AP-10000358,office supplies,appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,29.0,2022
CA-2022-160087,2022-03-18,2022-03-22,standard class,EN-13780,Edward Nazzal,consumer,United States,Dallas,Texas,75220,central,OFF-AR-10001915,office supplies,art,Peel-Off China Markers,23.832,3,0.2,6.5538,27.5,2022
CA-2022-143084,2022-03-18,2022-03-22,standard class,BP-11050,Barry Pond,corporate,United States,Los Angeles,California,90008,west,OFF-EN-10003072,office supplies,envelopes,Peel & Seel Envelopes,19.4,5,0.0,9.312,48.0,2022
CA-2022-143084,2022-03-18,2022-03-22,standard class,BP-11050,Barry Pond,corporate,United States,Los Angeles,California,90008,west,OFF-AR-10002766,office supplies,art,Prang Drawing Pencil Set,13.9,5,0.0,3.753,27.0,2022
CA-2022-124436,2022-03-19,2022-03-22,second class,SA-20830,Sue Ann Reed,consumer,United States,Fresno,California,93727,west,OFF-BI-10000343,office supplies,binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,0.2,9.2799,33.75,2022
CA-2022-124436,2022-03-19,2022-03-22,second class,SA-20830,Sue Ann Reed,consumer,United States,Fresno,California,93727,west,OFF-BI-10001553,office supplies,binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184,35.0,2022
CA-2022-124436,2022-03-19,2022-03-22,second class,SA-20830,Sue Ann Reed,consumer,United States,Fresno,California,93727,west,FUR-TA-10001095,furniture,tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,1.25,2022
US-2022-104955,2022-03-19,2022-03-24,standard class,CG-12040,Catherine Glotzbach,home office,United States,New York City,New York,10024,east,OFF-LA-10003121,office supplies,labels,Avery 506,28.91,7,0.0,13.2986,46.0,2022
CA-2022-124436,2022-03-19,2022-03-22,second class,SA-20830,Sue Ann Reed,consumer,United States,Fresno,California,93727,west,FUR-FU-10001185,furniture,furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0.0,12.6813,41.0,2022
CA-2022-140515,2022-03-19,2022-03-24,standard class,GZ-14545,George Zrebassa,corporate,United States,Los Angeles,California,90008,west,OFF-AP-10001205,office supplies,appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.7808,28.0,2022
CA-2022-166499,2022-03-19,2022-03-20,first class,VG-21805,Vivek Grady,corporate,United States,Lakewood,New Jersey,8701,east,OFF-AR-10002467,office supplies,art,Dixon Ticonderoga Pencils,8.94,3,0.0,2.4138,27.0,2022
CA-2022-105410,2022-03-19,2022-03-22,first class,ND-18370,Natalie DeCherney,consumer,United States,San Francisco,California,94110,west,OFF-BI-10004970,office supplies,binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,0.2,6.6906,33.75,2022
CA-2022-105410,2022-03-19,2022-03-22,first class,ND-18370,Natalie DeCherney,consumer,United States,San Francisco,California,94110,west,TEC-PH-10000038,technology,phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008,-20.0,2022
CA-2022-105410,2022-03-19,2022-03-22,first class,ND-18370,Natalie DeCherney,consumer,United States,San Francisco,California,94110,west,TEC-AC-10001552,technology,accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0.0,10.9494,11.0,2022
CA-2022-105410,2022-03-19,2022-03-22,first class,ND-18370,Natalie DeCherney,consumer,United States,San Francisco,California,94110,west,TEC-AC-10002926,technology,accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0.0,85.9828,43.0,2022
CA-2022-122763,2022-03-20,2022-03-20,same day,HG-14845,Harry Greene,consumer,United States,Houston,Texas,77041,central,OFF-PA-10002377,office supplies,paper,Xerox 1916,274.064,7,0.2,102.774,37.5,2022
CA-2022-154214,2022-03-20,2022-03-25,second class,TB-21595,Troy Blackwell,consumer,United States,Columbus,Indiana,47201,central,FUR-FU-10000206,furniture,furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,1.3677,47.0,2022
CA-2022-165491,2022-03-20,2022-03-24,standard class,HW-14935,Helen Wasserman,corporate,United States,Seattle,Washington,98115,west,TEC-AC-10000358,technology,accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0.0,63.8232,24.0,2022
CA-2022-122763,2022-03-20,2022-03-20,same day,HG-14845,Harry Greene,consumer,United States,Houston,Texas,77041,central,OFF-PA-10000474,office supplies,paper,Easy-staple paper,56.704,2,0.2,19.1376,33.75,2022
US-2022-143770,2022-03-20,2022-03-24,standard class,RD-19720,Roger Demir,consumer,United States,Middletown,Connecticut,6457,east,TEC-AC-10002842,technology,accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,16.0,2022
US-2022-143770,2022-03-20,2022-03-24,standard class,RD-19720,Roger Demir,consumer,United States,Middletown,Connecticut,6457,east,OFF-PA-10001125,office supplies,paper,Xerox 1988,61.96,2,0.0,27.882,45.0,2022
